"","period","inflation","inflation_target","nominal_interest_rate","mean_exp_inflation","real_interest_rate","unemployment_rate","output_gap","consumption","real_wage_rate","mean_real_savings_balance","mean_indexation_strategy","mean_substitution_strategy","stdev_real_savings_balance","stdev_indexation_strategy","stdev_substitution_strategy"
"711",711,0.0360080261739784,0.02,0.0215083228291006,0.0231804693611169,-0.00167214653201631,0.0951195679754726,-0.0723256512322815,71.2688789976175,0.147862546725722,-0.00554573263222854,1.31985629011455,1.00971934027548,0.114277939379878,0.29580667851342,0.2977776104298
"712",712,0.0341813449826601,0.02,0.0274746042316212,0.0240533883230294,0.00342121590859187,0.0948812537292801,-0.072148249254674,70.7806536041546,0.147854349666525,-0.00477445015425833,1.32014476147975,1.00961658158001,0.113857968309056,0.295644767846505,0.297738857574113
"713",713,0.0279572288402939,0.02,0.0256755723620829,0.0241477860898379,0.00152778627224497,0.0965571944572031,-0.0734295053005683,70.7585566887759,0.147920875524119,-0.00435497048902927,1.32076211286155,1.00938722353853,0.116072092858014,0.295049206959073,0.297824807667967
"714",714,0.030898673697399,0.02,0.0181049146845436,0.023177363056227,-0.00507244837168333,0.0968963378509319,-0.0736894112449664,71.2582834329884,0.147934511556915,-0.00500543631632801,1.32149474372719,1.00861107157433,0.116748119937301,0.295144693512959,0.297652154700051
"715",715,0.0363103403927157,0.02,0.0217407371700313,0.0232138448890347,-0.00147310771900339,0.0955693174377771,-0.0726754079892802,71.2540877509543,0.147881986653908,-0.00536221313822089,1.32247450197493,1.00879837360785,0.114564100136477,0.295260057797617,0.297954071671375
"716",716,0.0352332239352399,0.02,0.0274704082497281,0.0241414434329474,0.00332896481678071,0.0950105460206165,-0.0722505838740921,70.7857243907697,0.147860427673998,-0.00459310831211705,1.32306351305026,1.00900806315211,0.114247539664751,0.295264286177785,0.297793662656012
"717",717,0.0283826424352619,0.02,0.0266683450622356,0.0243290896259205,0.00233925543631511,0.0965567225290253,-0.0734292223575627,70.7641023952098,0.147920881504718,-0.00415660934076749,1.32365947265084,1.00899285225697,0.116486153598487,0.295086932055626,0.297670652489112
"718",718,0.0310358727693264,0.02,0.0183630817798544,0.0233469435275603,-0.00498386174770594,0.0968670546871031,-0.0736655826870991,71.2825914821627,0.147932961119513,-0.00487517580156402,1.32470641103808,1.00929233084978,0.117140990609871,0.294672870822786,0.297650871076338
"719",719,0.0373006889261222,0.02,0.021467571813245,0.0233112626639114,-0.00184369085066639,0.0952222166299139,-0.0724057057523359,71.3088008361647,0.147867044954687,-0.00525650873575498,1.32531034192589,1.00931642493177,0.11515929518519,0.294913356716842,0.297747042393664
"720",720,0.0346126935733487,0.02,0.0283750606319389,0.0242687599713185,0.00410630066062036,0.0950108093122299,-0.0722507181769522,70.8104036020842,0.14786042675494,-0.00447707702638496,1.3254327110993,1.00940000811113,0.114598303835336,0.294789821982329,0.297754212195529
"721",721,0.0282648410102904,0.02,0.0263779013523373,0.0243363456194323,0.002041555732905,0.096664896689766,-0.0735125012439075,70.7775254432207,0.147925319685024,-0.0040745267331655,1.32560568371178,1.00936816264819,0.116773636897949,0.294754252507824,0.297786417317593
"722",722,0.0318761573588546,0.02,0.0182269013899489,0.0232741001544695,-0.0050471987645206,0.0966931622742313,-0.0735305305700396,71.314928544082,0.147925494157092,-0.00476358125244303,1.32581045274328,1.00957686320012,0.117719070174647,0.294387900192636,0.297585816621533
"723",723,0.0378302204392072,0.02,0.022653655405349,0.0234593385049554,-0.00080568309960639,0.0949472418803745,-0.072191463106485,71.3396448885472,0.147855067721197,-0.00511044781849966,1.3261884913709,1.00991480432635,0.115251284225049,0.294017027250119,0.297849396027482
"724",724,0.0358864440387261,0.02,0.028583754429496,0.0245023714228944,0.00408138300660161,0.0943242002472365,-0.0717156860372234,70.828169513709,0.147830466199011,-0.00427892740445742,1.32702146149625,1.00974923402115,0.114761639409068,0.294125526137825,0.29813289640659
"725",725,0.027793288177221,0.02,0.0269367096403728,0.0246400014565549,0.00229670818381794,0.096313809717063,-0.0732404420997941,70.7815598046693,0.147910423926192,-0.00389864450662673,1.32738563773038,1.00945970006533,0.117169994607468,0.294488486022324,0.298258508310494
"726",726,0.0306182246245949,0.02,0.0183594106888323,0.0233717238000645,-0.00501231311123212,0.0968767333367046,-0.0736711776712635,71.3003336038685,0.147932861479991,-0.00466544425179954,1.32777931712711,1.00936403536307,0.117779629739703,0.294555367609383,0.298220056693954
"727",727,0.037491846970503,0.02,0.0214908636729053,0.0232552998759391,-0.00176443620303371,0.0952305956605878,-0.0724105220615475,71.3218587338903,0.147866961235128,-0.00502911551135702,1.32827845715289,1.00988259771909,0.115811219082795,0.294489765596313,0.298247536123771
"728",728,0.0363640408335504,0.02,0.028734161661514,0.0243091258934825,0.00442503576803155,0.094396183323008,-0.0717711059778359,70.843258274743,0.147833428452593,-0.00416834415736224,1.32927656794799,1.00987912547561,0.115296952949358,0.293991146515984,0.298257515152016
"729",729,0.0298040637749669,0.02,0.0278793430382395,0.0246626722168588,0.00321667082138071,0.0956619795267312,-0.0727324098215512,70.8121972186787,0.1478819577515,-0.00368672090609726,1.33012422235768,1.00969962585016,0.11732767230853,0.294031107795152,0.298061014697405
"730",730,0.0305365848905746,0.02,0.0193926536896406,0.0237128274196386,-0.00432017372999795,0.0964365666521372,-0.0733269667590225,71.2578803950953,0.147913322334321,-0.00437968202683378,1.33085558151709,1.00969164135299,0.118241698884238,0.294069108106196,0.297832204386202
"731",731,0.0353266825578014,0.02,0.0214853026008084,0.0233943849020542,-0.00190908230124583,0.0957012166148872,-0.072772400602031,71.255215442065,0.147886180434605,-0.00490239465418773,1.33135867820514,1.00980124461075,0.116248061743605,0.294063990024837,0.297843088354185
"732",732,0.034313177909077,0.02,0.0272970812711739,0.0240135353162332,0.00328354595494076,0.0955734297309794,-0.07267960229613,70.7773515219628,0.147882400281112,-0.00417896225708808,1.33187720485388,1.00978474413833,0.115651679738279,0.293875262569501,0.297589327580286
"733",733,0.029369920661398,0.02,0.025945105820012,0.0241748939516672,0.0017702118683448,0.0968689022762114,-0.0736649802133595,70.7846652780696,0.147932474524128,-0.00373073847118859,1.33221024322975,1.00955364022382,0.117990365230317,0.294070428844352,0.297193940992712
"734",734,0.0332087496244175,0.02,0.0194062560688334,0.0233716023433412,-0.00396534627450784,0.0965089600537212,-0.0733826145273452,71.3234130427229,0.147916281207354,-0.00431439164011688,1.3330077483092,1.00985722303132,0.118683957871711,0.293916988666849,0.297191766458537
"735",735,0.0384754593062452,0.02,0.0238143813100717,0.0236891814246341,0.000125199885437656,0.0947203271805591,-0.0720119128540609,71.3059030702135,0.147844446703832,-0.00459054430851067,1.33352967101295,1.00958262787094,0.116297517909029,0.294088303378242,0.29743951113433
"736",736,0.0351471836045738,0.02,0.0293313805574338,0.0246873500527432,0.00464403050469063,0.0945565905967085,-0.0718914614425829,70.7619383757308,0.147839182127362,-0.0038148555302074,1.33378592646833,1.00961521262481,0.115905702132514,0.294243485631847,0.29748919708992
"737",737,0.0275264971333326,0.02,0.0265048508097728,0.0246240169960624,0.00188083381371041,0.0967248370494908,-0.0735540445673413,70.7233512942279,0.147926555050935,-0.00351727369646345,1.33384365545467,1.00946669892158,0.118251876216807,0.294405748613301,0.29738885589832
"738",738,0.0295647821301378,0.02,0.0182958728075706,0.0233221830194246,-0.00502631021185397,0.0977762347101601,-0.0743638382513521,71.2067896838945,0.147969884133449,-0.00428409549282902,1.33428333035746,1.00953896784265,0.11908952247335,0.294706652328966,0.297451799968468
"739",739,0.0375543690589639,0.02,0.0210653018312678,0.0230500259462882,-0.0019847241150204,0.0961245755123407,-0.0730999924974606,71.2432047715643,0.147904040785037,-0.00466577621078705,1.33465669138765,1.00902960521356,0.116960957182792,0.29463146793505,0.297319520059653
"740",740,0.0355813640425115,0.02,0.0287327675624681,0.0242768906743249,0.00445587688814322,0.0956855857489768,-0.0727651881598633,70.7752878255217,0.147886797060958,-0.0038633693749594,1.33546493613387,1.00933038769007,0.116295171322075,0.294791485334149,0.297804917120063
"741",741,0.0298895646515869,0.02,0.0267515358797499,0.024458848836158,0.00229268704359185,0.0968801848683028,-0.0736715171839476,70.7459195246629,0.147932356980365,-0.00337788677311876,1.33602926569848,1.00890108282994,0.118492574637526,0.294870634894037,0.297486528105576
"742",742,0.0304280707841185,0.02,0.0196251750067809,0.0236253274121802,-0.00400015240539937,0.0977269889285152,-0.0743216216723428,71.176475079556,0.147966681905905,-0.00399976006606658,1.33688279619844,1.00920419383893,0.119284902789521,0.294823925761646,0.297344310018294
"743",743,0.0360663282488055,0.02,0.0217663418174998,0.0234058912751452,-0.00163954945764542,0.0968508108864773,-0.0736580058191606,71.1522819261477,0.147933585567734,-0.00446854495257075,1.33726162335402,1.00893325729649,0.117051271128058,0.295020708176264,0.297362701969844
"744",744,0.0341680104558084,0.02,0.0276229576248449,0.0241716630138809,0.003451294610964,0.0969569463046858,-0.0737487782543842,70.6447718921582,0.147940357373885,-0.00372489696147182,1.33794408116235,1.00919210461073,0.116567695017783,0.295224658218514,0.297334311917207
"745",745,0.0291405639587353,0.02,0.0257708766418013,0.0242044073937415,0.00156646924805982,0.0983574712325857,-0.0748156095003793,70.6544063684077,0.147994903808861,-0.00328790675595775,1.33849114455948,1.00906904588992,0.118801842432843,0.295137878471428,0.297461388402013
"746",746,0.0319603455471561,0.02,0.0187763734166539,0.0234002556985914,-0.00462388228193754,0.0985382321869697,-0.0749494487428262,71.1865569701507,0.148000910732595,-0.00393855928264935,1.3381877866804,1.00943900207953,0.119583534503147,0.295057796920365,0.297350198405015
"747",747,0.0380999007196586,0.02,0.022443908023188,0.0235206660327354,-0.00107675800954736,0.0968871258319032,-0.0736858812139374,71.1960358479512,0.147935065421558,-0.00429571984793058,1.33845255919521,1.00930769882376,0.117165272275611,0.295211153014377,0.297199209170957
"748",748,0.0346144808196543,0.02,0.0290866948147522,0.0245491820830085,0.00453751273174371,0.0969641220943992,-0.0737529262276114,70.6483978130573,0.147940283443817,-0.00348778532216604,1.33903799888551,1.00949865803091,0.116695053629392,0.29507281981779,0.297486485046397
"749",749,0.0278222255313892,0.02,0.0261206705076356,0.0244630328565657,0.00165763765106988,0.0989862976602827,-0.0753034238213465,70.6105911719704,0.148021756561137,-0.00312859717691883,1.33925741939984,1.0094459826179,0.118954362977702,0.294837946000229,0.297187920903309
"750",750,0.0311774516422402,0.02,0.0181023373673844,0.0232261212552142,-0.00512378388782983,0.0994022446849163,-0.0756215660319762,71.1165147849957,0.148038302216317,-0.00379230912350887,1.33997522385155,1.00926952995279,0.119826554960011,0.295098526709665,0.29690586214353
"751",751,0.0378168514994415,0.02,0.0217587864999176,0.0233325481556978,-0.00157376165578014,0.0977984407651971,-0.0743922801660264,71.1519227681355,0.147973818083679,-0.00419783321103188,1.34001040415102,1.00950960899353,0.11741752736829,0.29540418179256,0.296980631001073
"752",752,0.0366471811127991,0.02,0.0284601729326043,0.0243871831132764,0.00407298981932792,0.0970023906261985,-0.0737819598919905,70.6781668495417,0.14794174047393,-0.00336085540105377,1.3408522345196,1.00935140802318,0.117007420237469,0.295312185882715,0.296836034401113
"753",753,0.0304597834404641,0.02,0.0274840713099738,0.0246850105289865,0.00279906078098729,0.0980890431145476,-0.0746051643438222,70.6980313845424,0.147982857967887,-0.00290879672715999,1.34148028012631,1.00916522704462,0.119228596226343,0.295261814472869,0.297091292498759
"754",754,0.0319806091133832,0.02,0.0200996855825298,0.0238505029691899,-0.00375081738666014,0.0984630755505404,-0.0748921250372222,71.1871112778849,0.147997988107554,-0.00357812431861585,1.34213545510807,1.00944572068336,0.120035921459016,0.295226342503979,0.29707575418973
"755",755,0.0380636452606831,0.02,0.0226175061673784,0.0237469102363311,-0.00112940406895273,0.0970128189231886,-0.0737860988422979,71.1867156727775,0.147941184144009,-0.00401456934447047,1.34232441729234,1.00981362768269,0.117784653633929,0.295406669187953,0.297708460012204
"756",756,0.0352744589002195,0.02,0.0292281558038713,0.0246114897035557,0.00461666610031561,0.0969064708920692,-0.0737126105309719,70.6661131858335,0.147939034245852,-0.0032379970587891,1.34308311061856,1.01005398050204,0.117247051621611,0.294958847282226,0.297720060874266
"757",757,0.0297934436150922,0.02,0.0263642514252577,0.0246122271883961,0.00175202423686159,0.0982439874045587,-0.0747292146944728,70.6742992452384,0.147990525451823,-0.00284164586878271,1.3438574059245,1.00987281643301,0.119541838717504,0.295130567426772,0.29760321520263
"758",758,0.0318587313442775,0.02,0.0190655622312515,0.0236672745915508,-0.00460171236029931,0.098668735424176,-0.0750524528636055,71.185556711875,0.148006979424177,-0.0035185308588135,1.34451857729688,1.00996640956522,0.120390828660413,0.295387989940515,0.297419637338524
"759",759,0.0384651996646737,0.02,0.0226144240147728,0.023630070773035,-0.0010156467582622,0.0970352453566402,-0.0737991002437967,71.2229608687365,0.147940949246376,-0.00395619288995111,1.34528504099459,1.00988366882775,0.118040512458914,0.295145638597612,0.297051354735454
"760",760,0.0364439291939915,0.02,0.0292680313930352,0.0246737639966865,0.00459426739634873,0.0965119493309858,-0.0734016929418163,70.7134973273608,0.147920876132177,-0.00312099485818291,1.34553388424835,1.00961739037371,0.117421988980978,0.295306333901638,0.296998211421663
"761",761,0.0288394385748688,0.02,0.0275987213874592,0.0248125712132234,0.00278615017423586,0.0983521068285104,-0.0748124424387265,70.6785666073087,0.147994966009156,-0.00272014364326665,1.34607277922608,1.00948973153346,0.119807827199128,0.295122126084762,0.297535102771636
"762",762,0.031784553311681,0.02,0.0189233510948719,0.0236036322976665,-0.00468028120279461,0.0987662594128353,-0.0751295213885397,71.1706766218167,0.148011532555738,-0.00340735186638198,1.34598739798486,1.00987968123559,0.120520986768222,0.295436465161312,0.297666185410458
"763",763,0.0376228105451172,0.02,0.0224124962328797,0.0234940596208231,-0.00108156338794341,0.0973768456672431,-0.0740656010708357,71.1850532013567,0.147955950146748,-0.00383501048259367,1.34668326749044,1.00974057939029,0.118283138419052,0.295728167866821,0.297628884615507
"764",764,0.0362597591050507,0.02,0.0284421250993238,0.0244876224492018,0.00395450265012192,0.0968355270828395,-0.0736509126976,70.6989513422372,0.1479342065566,-0.00304203666661575,1.34730460960132,1.00949073888528,0.117789836839038,0.295536316794359,0.297732515392148
"765",765,0.0298268658058848,0.02,0.0272797966568716,0.0247253170092812,0.00255447964759039,0.0982328542571551,-0.0747159130784668,70.7052797506136,0.147988784473362,-0.00261969859322837,1.34795865447504,1.00969260763925,0.120016433246367,0.295564351768401,0.298091673235592
"766",766,0.0315716187630138,0.02,0.0195138793319806,0.0236898362522715,-0.00417595692029093,0.09877967260712,-0.0751372794322884,71.1890544824995,0.148011393781349,-0.0032990617060114,1.34829977276,1.00999793010567,0.12070503248097,0.296118897724763,0.298249129600074
"767",767,0.0372373439288707,0.02,0.0224121874451765,0.023585375888979,-0.00117318844380246,0.0976846228742606,-0.074305662666462,71.1733501067547,0.147969446015813,-0.00375553879023185,1.34894177852382,1.01015139546545,0.118446093517722,0.296041281447632,0.298299196030717
"768",768,0.0353166573316419,0.02,0.0286330312872779,0.0244705989902546,0.00416243229702332,0.0975888935205546,-0.0742383372328783,70.6383869164186,0.147967184215296,-0.0029550588302566,1.3491626325747,1.00999296933726,0.117867383971552,0.296416317508645,0.298177158336268
"769",769,0.0288338294167715,0.02,0.0264686557664611,0.0245426455947992,0.00192601017166186,0.0993112219782828,-0.0755533963667597,70.6229001985631,0.148035076234428,-0.00254403815173242,1.34984145982535,1.01000288790779,0.120188006002601,0.296590584394287,0.29797231390012
