scenario,experiment,run,period,inflation,inflation_target,unemployment_rate,mean_indexation_strategy,mean_substitution_strategy,var_indexation_strategy,var_substitution_strategy
1,16,13,500,0.044744655536151284,0.02,0.0,1.0605776908210536,0.5156566707522704,0.08448918770364482,0.002478196989836921
1,16,13,550,0.0110407484375699,0.02,0.11360321525349491,1.127150057441986,0.5144258223415122,0.09135104348108132,0.0022511775706930987
1,16,13,600,0.014536457702265977,0.02,0.4637245673371592,1.092382091947317,0.49243086502402866,0.0879428427991092,0.002753387433930608
1,16,13,650,0.01239395706828398,0.02,0.6755501095821741,0.9543524706696543,0.4952570368212895,0.06974051900314737,0.0019896346580931448
1,16,13,700,0.010604258745830259,0.02,0.8037058478151066,0.8024276906544913,0.4950613747836537,0.09744931481310024,0.00238006614391608
1,16,13,750,0.006843096490432467,0.02,0.8812408469845207,0.7012862932828683,0.5190675737069015,0.08470856915855962,0.002896839820756099
1,16,13,800,0.005869256729239649,0.02,0.9281499918975199,0.530755288372551,0.539528712897067,0.051548676778852054,0.0022329139714314414
1,16,14,100,0.02128206162322622,0.02,0.0,1.0536700985891525,0.5160607659318608,0.07295594417604422,0.0023830763177926572
1,16,14,150,0.02113318574272231,0.02,0.0,1.0483224045839672,0.5198736210027813,0.08440234123212119,0.0030860841060123033
1,16,14,200,0.020927095670470124,0.02,0.0,1.0482427496066367,0.514613226101073,0.07041403014839752,0.00225301351815765
1,16,14,250,0.019714085008992525,0.02,0.0,0.9746352070229891,0.5224092320566587,0.08564422610004455,0.0025929498470913634
1,16,14,300,0.01990531803651395,0.02,0.0,0.9843589046184109,0.5232986130983011,0.0821934560584611,0.0018827295927097622
1,16,14,350,0.020113363376590455,0.02,0.0,0.9956446661118286,0.5299528436013664,0.10588765722178375,0.0020382477510307866
1,16,14,400,0.019812651315424822,0.02,0.0,0.9766859205443605,0.5242990473944882,0.071208968544259,0.0024691878042925144
1,16,14,450,0.020313913509249982,0.02,0.0,0.9956902306951871,0.5394308769137963,0.08164687936165793,0.0023100721155020253
1,16,14,500,0.019429790998893564,0.02,0.0,0.9656019146432292,0.5367800840342586,0.08562556928645229,0.002063854838409901
1,16,14,550,0.017149082792805026,0.02,0.0,0.84966311315,0.5323085395754107,0.07028908965500136,0.0023421470504920144
1,16,14,600,0.017519000507794317,0.02,0.0,0.8585628884024344,0.5321595373043664,0.07978824010944666,0.0031895310862780505
1,16,14,650,0.017293303485599234,0.02,0.0,0.872752868068575,0.5432877234305976,0.08866501467731568,0.002800425151549705
1,16,14,700,0.01618117701850431,0.02,0.0,0.7934107323724994,0.5341452073685177,0.08249455958096064,0.002418713487577611
1,16,14,750,0.014524417947016461,0.02,0.0,0.7184962480535402,0.5314863121488237,0.07611729142364944,0.0025713695715175546
1,16,14,800,0.014151444638378873,0.02,0.0,0.690355125322072,0.5385335471386377,0.08637501335023011,0.0024238271721443425
1,16,15,100,0.02118681591427697,0.02,0.0,1.0529400521698895,0.5025631201082105,0.0931175436581596,0.002844797527365348
1,16,15,150,0.022846153123498122,0.02,0.0,1.1399533271010356,0.5038252299625282,0.07037065271299786,0.0027044610395486122
1,16,15,200,0.022264979266067436,0.02,0.0,1.1052868763024841,0.5055278444360127,0.08913935011608284,0.002683500826380143
1,16,15,250,0.02103002012912043,0.02,0.0,1.0502258242396847,0.5022141942896815,0.08098529556816718,0.0026790956915757045
1,16,15,300,0.020160667138630482,0.02,0.0,0.99543883791255,0.4991384261384708,0.08759877403516607,0.003076380618695551
1,16,15,350,0.01975968733575798,0.02,0.0,0.9710479982533003,0.5082279264641067,0.09170087118198508,0.0029154993328357596
1,16,15,400,0.02082298348816669,0.02,0.0,1.0290233185092692,0.5072448464123707,0.09866585405342569,0.0025279405441247433
1,16,15,450,0.03751903763460957,0.02,0.0,1.0288980531290333,0.4959853213174714,0.07694636163988912,0.0025468100222118427
1,16,15,500,0.019784016421995867,0.02,0.0,0.9935977883767084,0.5039228585729927,0.09120501550778122,0.002497673376189066
1,16,15,550,0.01874256549672922,0.02,0.0,0.9241456201140986,0.5052776268279795,0.08442966359261546,0.003233924637504823
1,16,15,600,0.02035686422314906,0.02,0.0,1.0281229760870436,0.5080040869374117,0.08304831591214164,0.0025059295212821963
1,16,15,650,0.02016094586361899,0.02,0.0,0.9922453146452568,0.5003056666937205,0.09141277170587561,0.002700221288980782
1,16,15,700,0.02077889991127466,0.02,0.0,1.0319689284180167,0.5026886054625831,0.07538126770780308,0.0025082525531236388
1,16,15,750,0.022070924015075415,0.02,0.0,1.103021288474041,0.5056448261116075,0.08423760408998883,0.002524590684393233
1,16,15,800,0.023604517221468314,0.02,0.0,1.1814803035328991,0.49462818711651046,0.07727446257933207,0.0025587652313460918
1,16,16,100,0.021103384193310346,0.02,0.0,1.0467711230498102,0.5330371516388567,0.09070268449282194,0.002102555417903352
1,16,16,150,0.02212876634112433,0.02,0.0,1.1096026853876062,0.5326806531949231,0.0987007887462974,0.002320418128331475
1,16,16,200,0.024412801493185688,0.02,0.0,1.2131161281480238,0.5360040619720408,0.09911136675961284,0.002235964745712833
1,16,16,250,0.02353355064313103,0.02,0.0,1.1652162059527607,0.5490471404905926,0.0892224074778719,0.0022384856717397976
1,16,16,300,0.022612780206145554,0.02,0.0,1.1230802002029034,0.5458200779478658,0.06927379178871235,0.001963984992831549
1,16,16,350,0.0006344575777876501,0.02,0.01053091427377342,1.157433856485545,0.5463010300988616,0.09165569708828086,0.0023390989073615383
1,16,16,400,0.022692626654590268,0.02,0.0,1.1204878096287676,0.5483695373326462,0.08014527175844445,0.00265009624155349
1,16,16,450,0.04131003352003,0.02,0.0,1.1687451518724257,0.5588842838103968,0.08663383347236199,0.0024990575138954217
1,16,16,500,0.023114534647864702,0.02,0.0,1.1488743896531262,0.5436924566546635,0.07788597003355925,0.002645453424148653
1,16,16,550,0.022044951374960122,0.02,0.0,1.1003093683039686,0.5635645381433362,0.09483541742807408,0.0026374397395076245
1,16,16,600,0.012223675704662623,0.02,0.003081956073512515,1.1676766366964977,0.5687381805051636,0.09834968990819096,0.0021239287877228394
1,16,16,650,0.023768207814726074,0.02,0.0,1.1837423406205274,0.5679422486920712,0.10191590796455516,0.0023100278726681713
1,16,16,700,-0.012286829293799402,0.02,0.008054353563763243,1.1056672652723294,0.5581906507024412,0.0775176258907598,0.0023151110815703055
1,16,16,750,0.027429355874313475,0.02,0.0,1.157437756898184,0.5521026815535717,0.08669193674521995,0.0025892275022770033
1,16,16,800,0.024537011121588032,0.02,0.0,1.227227507287894,0.5538244233562205,0.08760832046660488,0.002608981310355879
1,16,17,100,0.02418880738081729,0.02,0.0,1.1974588185238704,0.5133573080557063,0.07442403049341996,0.0026939049014499134
1,16,17,150,0.02362394909390696,0.02,0.0,1.162548024547386,0.5239442931549468,0.07883375876765429,0.002050480410285451
1,16,17,200,0.017732965031608285,0.02,0.0030816237408563436,1.188786796984488,0.520148239736879,0.08813502047596403,0.002511294038488851
1,16,17,250,0.014756213359928097,0.02,0.005570931218027454,1.2211245008056533,0.5236939956331059,0.07660880789982122,0.0023957229298795647
1,16,17,300,0.011936142821641309,0.02,0.008054022888705617,1.2591386616615496,0.5293740740106212,0.07899723465536405,0.0028602048977679167
1,16,17,350,0.026610817598686755,0.02,0.0,1.2668315930647533,0.5196708979528315,0.08678722339508077,0.002344142063404636
1,16,17,400,0.00786533146907532,0.02,0.013001620855360215,1.185346161825077,0.5139044786546514,0.06476101482056526,0.00282771174838764
1,16,17,450,0.03656175882336962,0.02,0.0,1.173383878216973,0.5008612396909319,0.08855506141963729,0.0020896019504546923
1,16,17,500,0.022921342967730515,0.02,0.0,1.1450198753797283,0.49656566715367206,0.07931334100096613,0.0023836419255142786
1,16,17,550,0.047145166717972094,0.02,0.0005864180620268371,1.2199413692389645,0.489464652796946,0.0736676107179328,0.0021096862339266176
1,16,17,600,0.0250615274253542,0.02,0.0,1.2387129348905135,0.4779286245612049,0.0786171366485818,0.002265061016450666
1,16,17,650,0.008519625140741524,0.02,0.005571262720848836,1.2122996781878896,0.4859222197273578,0.08570126016772449,0.0025113057360343716
1,16,17,700,0.004687169964516978,0.02,0.00805435356376347,1.2858133028757854,0.4856389223541515,0.07358756558295017,0.002707815764726504
1,16,17,750,0.0017996794784934432,0.02,0.01053124412313548,1.2752844220633768,0.4846551118918098,0.07465819628876677,0.0024760742166005907
1,16,17,800,0.036491575973568245,0.02,0.0,1.3230508958791638,0.49869159217066744,0.09239674591387768,0.002278267626630771
1,16,18,100,0.021151959815840893,0.02,0.0,1.0478704725419596,0.4916861732806238,0.0771250967933621,0.002434887942960646
1,16,18,150,0.022859742636204296,0.02,0.0,1.1345373167377433,0.48272141580390565,0.08287644907065078,0.0025302778931017436
1,16,18,200,0.02153654729516746,0.02,0.0,1.0731680337957872,0.4872270499915974,0.08203349707840808,0.0021979728106821016
1,16,18,250,0.02282512396961035,0.02,0.0,1.129330973209933,0.48768394717037733,0.08572156929996777,0.0026960034003847555
1,16,18,300,0.02358309917711702,0.02,0.0,1.1619437535328363,0.49214520860649325,0.08587144642645207,0.002121259228739219
1,16,18,350,0.0035020441604609906,0.02,0.010530914273773532,1.2110550062671295,0.49015589940684207,0.06941670566430926,0.002342575075752493
1,16,18,400,0.032415640329012285,0.02,0.0,1.2124177597877759,0.4874919252759827,0.0946915621575248,0.0024096208393730337
1,16,18,450,0.022612456191386836,0.02,0.0,1.1386559830310266,0.4953088213883184,0.06880413046117476,0.0025847622628500477
1,16,18,500,0.04025655138802576,0.02,0.0,1.0975962136495498,0.4926334105827919,0.08217484166006064,0.0028202469563529
1,16,18,550,0.04645581437980322,0.02,0.0005864180620267234,1.1317889736578521,0.5002242245421247,0.08981702209834784,0.0026371445021228066
1,16,18,600,0.023471390004476494,0.02,0.0,1.1721704151479972,0.4932576499491257,0.07194073278562292,0.002998764769529186
1,16,18,650,0.010189803872882925,0.02,0.005571262720848494,1.2088869249962941,0.5075998600762065,0.06703378004073048,0.0026127624202831896
1,16,18,700,0.004938959639621914,0.02,0.00805435356376313,1.2574799872282116,0.5123223242401348,0.08873836803888048,0.0023422180897592557
1,16,18,750,0.02627167426076709,0.02,0.0,1.2077365304507026,0.5131514149795835,0.08955767300379676,0.0021591859199360346
1,16,18,800,0.024774969659658006,0.02,0.0,1.229604886051281,0.5171152053751251,0.07451338856405174,0.002330965186094597
1,16,19,100,0.021590576763891874,0.02,0.0,1.0613599661327482,0.49221542087974285,0.08811852975892621,0.002901331975325777
1,16,19,150,0.021386479512608966,0.02,0.0,1.0645767863071427,0.5071951449552822,0.08282067622342103,0.002763694156998603
1,16,19,200,0.022457686897893077,0.02,0.0,1.116693236665958,0.5080124892755917,0.09443715769350669,0.0028473877984436934
1,16,19,250,0.023823660592928824,0.02,0.0,1.2074446167559278,0.5069200035508805,0.08804433212104432,0.002858121717560406
1,16,19,300,0.02517343551662303,0.02,0.0,1.2528502063236429,0.5081689892521584,0.08743883385360693,0.002536790776848602
1,16,19,350,0.02666349262063965,0.02,0.0,1.309156952242949,0.5037681898148992,0.07604202565802816,0.0025652355556878186
1,16,19,400,0.00889093368628784,0.02,0.013001620855359875,1.3612033584297267,0.508879425293695,0.09136465327205219,0.0022641497117252105
1,16,19,450,0.040552729341503495,0.02,0.0,1.2821098054505644,0.49061690126755514,0.09613457950135851,0.0021141879171913515
1,16,19,500,0.0500293463097265,0.02,0.0,1.3365218205184808,0.4869164718613981,0.08649583635652051,0.0024721414494969576
1,16,19,550,0.022592958749324533,0.02,0.0005864180620268371,1.2457660667559796,0.485318715688347,0.08790951759486255,0.0022168666599966707
1,16,19,600,0.02466647171259999,0.02,0.0,1.2187343014040146,0.4847506277722157,0.07994337193053175,0.002770932987401145
1,16,19,650,0.02557110007008364,0.02,0.0,1.2684624900586763,0.47758852619544173,0.0699878169862188,0.002313741917202446
1,16,19,700,0.02708436274861138,0.02,0.0,1.3641227621612246,0.4831839858953346,0.07034667772094692,0.0025172125055032833
1,16,19,750,-0.009870579965366385,0.02,0.010531244123136161,1.3328495108626413,0.47874006208544434,0.07400876056441576,0.0024704394619082647
1,16,19,800,0.042064987451883695,0.02,0.0,1.394563164520782,0.4741579513296974,0.08314315731701713,0.002343386209227558
1,16,20,100,0.021971942192088173,0.02,0.0,1.0804337858942397,0.5062594471181269,0.07038551308972771,0.0023963122268759397
1,16,20,150,0.02112940472845697,0.02,0.0,1.0299641853213533,0.508980307503468,0.07618108930088324,0.002211401511874309
1,16,20,200,0.0209999788768692,0.02,0.0,1.0413954656239657,0.5079262903071193,0.08194720664770311,0.0019903520447899633
1,16,20,250,0.022405455535465055,0.02,0.0,1.1048504369339363,0.5193345807294001,0.0912829415638002,0.0021817091925581448
1,16,20,300,0.023567859291489017,0.02,0.0,1.164054364539855,0.5280646333228994,0.07513892938426425,0.0027583396833557507
1,16,20,350,0.02279799075277208,0.02,0.0,1.1352817764839003,0.5223411310029032,0.09972847624920604,0.0023801016356404304
1,16,20,400,0.03218070270851533,0.02,0.0,1.146043532006838,0.512303542817921,0.08857521875173444,0.0024055966242486535
1,16,20,450,0.022773116263137487,0.02,0.0,1.1450294366472193,0.5187232747484609,0.0754699410779187,0.0023374105654978784
1,16,20,500,0.042711141984340006,0.02,0.0,1.117002925011447,0.513312692277941,0.09240311849252086,0.002271670469301094
1,16,20,550,0.049018250797008625,0.02,0.0005864180620254729,1.1363120170889016,0.5018284365631341,0.0882308156406342,0.002530041630276001
1,16,20,600,0.022455828837913732,0.02,0.0,1.1186515696692443,0.4954897138895109,0.07454695059015884,0.0028106584960965195
1,16,20,650,0.006843688068897287,0.02,0.005571262720847926,1.132866203052692,0.4992741516496769,0.084419503835945,0.0023772609916909407
1,16,20,700,0.023226347207413473,0.02,0.0,1.1452146147288382,0.5061177996643917,0.08369982570091679,0.0025157643258866555
1,16,20,750,-0.0075737304532128985,0.02,0.010531244123134002,1.277927852166282,0.5016116803329188,0.07496963619797309,0.0024601006716721543
1,16,20,800,0.04626496031481475,0.02,0.0,1.2699159034908085,0.5038941012138056,0.08738477500601922,0.0025987966292277355
1,17,1,100,0.019720467948655233,0.02,0.0,0.9850904647507098,0.48195039099422593,0.004169840322381013,0.02025799596771899
1,17,1,150,0.019352602684199586,0.02,0.0,0.9678535126809185,0.462656096640188,0.005184800057739748,0.021078566532931674
1,17,1,200,0.019464569095491317,0.02,0.0,0.974373911698788,0.46947193508996704,0.004391767359261431,0.018591825370977016
1,17,1,250,0.019711347143889994,0.02,0.0,0.9862702142317842,0.43426334801993843,0.005266587483815421,0.019241474762203014
1,17,1,300,0.019613514071471376,0.02,0.0,0.9781486736533253,0.40410070480232724,0.004173319406388458,0.021193982778411294
1,17,1,350,0.01940535333110473,0.02,0.0,0.969474668479958,0.4463801619092357,0.00466043605843581,0.02130011390533158
1,17,1,400,0.019364731343272698,0.02,0.0,0.9669220010071131,0.41862467966999584,0.005502707016413028,0.022104434968737662
1,17,1,450,0.019558766722721423,0.02,0.0,0.9783093242682279,0.4247823917552678,0.00483557101791867,0.02149591718447457
1,17,1,500,0.019796031366590323,0.02,0.0,0.9912841813234303,0.4215109548323948,0.005030241825125931,0.01995144819881423
1,17,1,550,0.019648184177272897,0.02,0.0,0.9843703257434707,0.4451629740500592,0.004937614352353645,0.017883050127539567
1,17,1,600,0.019761096067319166,0.02,0.0,0.9887641490350383,0.4905869757399988,0.004522022049460604,0.020292541680122417
1,17,1,650,0.0193969090768821,0.02,0.0,0.9663480303759826,0.5099547063980527,0.005140465725021094,0.020546775037839127
1,17,1,700,0.01991085748136459,0.02,0.0,0.995494455410357,0.49996631567175837,0.004725986787440965,0.022590413773762197
1,17,1,750,0.0195994888452766,0.02,0.0,0.9778758536221681,0.5051299674234895,0.00472114076424607,0.02029384069789075
1,17,1,800,0.01950977644464099,0.02,0.0,0.9742094247425975,0.4830081970694177,0.004925005263558237,0.02051974511029466
1,17,2,100,0.02016915326712226,0.02,0.0,1.0073267612086396,0.47830018466943064,0.005080439853245741,0.020751349076548214
1,17,2,150,0.01990115719683872,0.02,0.0,0.9941209235543952,0.4947220846523479,0.005039541732063619,0.015276300488438496
1,17,2,200,0.019945742644406725,0.02,0.0,0.9926086314062416,0.45882678534432536,0.0051626748731698835,0.01875313181095006
1,17,2,250,0.0199201705896997,0.02,0.0,0.9959838061924342,0.4304719458499369,0.0051909656800029754,0.01677644116883853
1,17,2,300,0.019984258908029275,0.02,0.0,0.9980575078815028,0.3824596331340464,0.00528584206534906,0.018786614939770362
1,17,2,350,0.02053423456028423,0.02,0.0,1.0252369070260618,0.3546811108566825,0.004073954480423742,0.020564026478206095
1,17,2,400,0.02016920988124264,0.02,0.0,1.0082059226459892,0.3543141715468886,0.005303683517936806,0.02227214713212
1,17,2,450,0.020019718100978922,0.02,0.0,0.9987121771587387,0.3954709605242423,0.004389722901541327,0.022352085017787626
1,17,2,500,0.01975322903491653,0.02,0.0,0.9858805606952696,0.4184047594021255,0.005571203825547886,0.02214781594452088
1,17,2,550,0.019810353638240595,0.02,0.0,0.9855176313631889,0.43238693043633764,0.00575605120419407,0.02079785401492831
1,17,2,600,0.01935055318904812,0.02,0.0,0.9709504767210732,0.4263765376660746,0.005698835452825285,0.019100178715363035
1,17,2,650,0.019254652591581833,0.02,0.0,0.9629269956272444,0.4678518439919193,0.004809045010046182,0.01953937947815446
1,17,2,700,0.019209737730814753,0.02,0.0,0.9622102021127793,0.48772132037144045,0.004856137423401897,0.021145718071640757
1,17,2,750,0.01909001064589007,0.02,0.0,0.9522292097095121,0.5036080429600825,0.004738127646804904,0.021756863439033457
1,17,2,800,0.019442242335452317,0.02,0.0,0.9710475392972581,0.48656469189345963,0.004036370034270239,0.020480142754700965
1,17,3,100,0.019866517653339816,0.02,0.0,0.9921164516058529,0.4734830228321078,0.0043151175614943305,0.020089953732404
1,17,3,150,0.01989710568464409,0.02,0.0,0.994420121767843,0.4688869526736228,0.004128151630185998,0.019739198895379853
1,17,3,200,0.019984429113054984,0.02,0.0,0.9986055684359725,0.49083322577990623,0.004214485527581677,0.019459200277341878
1,17,3,250,0.01980737204471502,0.02,0.0,0.9909342220834921,0.49036674244269435,0.004671665238258012,0.02172418230026189
1,17,3,300,0.019874257869262495,0.02,0.0,0.9906279436750901,0.5076072783044417,0.0043779341160540336,0.018812806623545973
1,17,3,350,0.019918997222743692,0.02,0.0,0.9949664681335041,0.5229777601537954,0.004402293496264057,0.020254565448873555
1,17,3,400,0.01991294727997752,0.02,0.0,0.995675793302474,0.5086120490867946,0.004755910062472672,0.022859629019438985
1,17,3,450,0.02022155567004255,0.02,0.0,1.0101366981585915,0.5236548373657567,0.004687359325897569,0.0173480831130878
1,17,3,500,0.02040402874199298,0.02,0.0,1.0188210417679422,0.5392884652763674,0.005072330691145166,0.023569065908129825
1,17,3,550,0.020395534947426103,0.02,0.0,1.01859147285267,0.5674788812089891,0.0044700960987620495,0.018236074629586065
1,17,3,600,0.020373025013525236,0.02,0.0,1.0184743012405642,0.5695700776156878,0.0042618361927904405,0.016986268912739442
1,17,3,650,0.020284962083116077,0.02,0.0,1.015514775613285,0.5418415714820998,0.004227191750145668,0.01965262197587789
1,17,3,700,0.020319874220993173,0.02,0.0,1.0141074742826899,0.5307376157584542,0.004298194892772411,0.016719270131514585
1,17,3,750,0.021005165676820484,0.02,0.0,1.0502504492762075,0.5191163240420235,0.004462127737873288,0.0210751403142033
1,17,3,800,0.021246703772615297,0.02,0.0,1.061461090859859,0.5030625382580175,0.004957880057790672,0.017254915833253035
1,17,4,100,0.01972312252219922,0.02,0.0,0.9851084404874652,0.5448605702596128,0.005469254695768022,0.017352187119037226
1,17,4,150,0.01964615937819541,0.02,0.0,0.9835441755227541,0.521876768699134,0.0064244825650535,0.017988148563909914
1,17,4,200,0.01943674463875845,0.02,0.0,0.9721459016195045,0.5145107825970465,0.004581094176839991,0.01909345168530063
1,17,4,250,0.019374302401514373,0.02,0.0,0.9712438081879133,0.5410575204532991,0.00488374953097039,0.01814709264632433
1,17,4,300,0.019636475408799356,0.02,0.0,0.9822916408911999,0.543830070329818,0.005582813291601865,0.023043995488667143
1,17,4,350,0.020111033971830283,0.02,0.0,1.004564492310722,0.5205360001077423,0.005429717768385552,0.018622958245491063
1,17,4,400,0.020308221347266467,0.02,0.0,1.0124937578479274,0.4934329632835635,0.004752301077610245,0.01699054269753654
1,17,4,450,0.020088475283691294,0.02,0.0,1.0050919872243684,0.5318175655817444,0.0044156470316454284,0.019656355603628196
1,17,4,500,0.020144909644424867,0.02,0.0,1.0060646665404873,0.5399001853695982,0.004923934751807913,0.018543790750560285
1,17,4,550,0.019834944487226808,0.02,0.0,0.9958516515251374,0.4887808166859058,0.004696046295399823,0.019713091483752162
1,17,4,600,0.019975427983760684,0.02,0.0,0.9983455538111317,0.5055766773463181,0.004411355480160176,0.025375014992300316
1,17,4,650,0.020179774053495303,0.02,0.0,1.011441848412947,0.5150358024354309,0.005367448467452663,0.019862811550884305
1,17,4,700,0.020179055651014594,0.02,0.0,1.0125217574631102,0.4875708925906013,0.004527064193953707,0.016326904224707582
1,17,4,750,0.02028365906756096,0.02,0.0,1.0172301139671196,0.48238329182492706,0.004234017843620912,0.02032049941852459
1,17,4,800,0.020360649562999787,0.02,0.0,1.019410638160828,0.5260774357300876,0.004506947424078498,0.017933022570735417
1,17,5,100,0.020418909921359866,0.02,0.0,1.0188509458784856,0.49412386991057045,0.005123446295477638,0.0182926066011052
1,17,5,150,0.020599778826254397,0.02,0.0,1.0282210790108024,0.4881275963505454,0.004575781475457766,0.01830727169233739
1,17,5,200,0.020098430073106365,0.02,0.0,1.0061098954912038,0.48783163361392384,0.0052572822058931795,0.015946471013737962
1,17,5,250,0.02023425225812308,0.02,0.0,1.0132770219167782,0.4803377154764236,0.004351244103928442,0.017846841660605937
1,17,5,300,0.02047207196995379,0.02,0.0,1.0242452534341149,0.4564398414428197,0.004516758772689796,0.019774022356371587
1,17,5,350,0.02061907502739839,0.02,0.0,1.030248203329093,0.4318028636543232,0.004101479417448228,0.01823523012832614
1,17,5,400,0.0205062711504382,0.02,0.0,1.0251676761874595,0.4636718016282809,0.0042840866975325295,0.021189448065993845
1,17,5,450,0.02039974450637238,0.02,0.0,1.0236291792375412,0.453672281752484,0.0044584241412164525,0.02095966792122321
1,17,5,500,0.02078446478418539,0.02,0.0,1.0369064192098603,0.38927979540445096,0.004112278892616357,0.020372702855484513
1,17,5,550,0.02069588991870699,0.02,0.0,1.0349096453373645,0.39376831190146466,0.004028774516779239,0.02027535319273176
1,17,5,600,0.020783584075674853,0.02,0.0,1.039418005630145,0.4345694568576299,0.0038805747098771604,0.018977953903289296
1,17,5,650,0.021007232622109635,0.02,0.0,1.0491206267161786,0.4321237307881941,0.0056092069132012016,0.01936454650914113
1,17,5,700,0.02122352820376372,0.02,0.0,1.0588545855819196,0.47113216525111945,0.0054031557835987985,0.020087623278612535
1,17,5,750,0.021263933005113585,0.02,0.0,1.0646334034276892,0.47056999192671517,0.004396434553586072,0.018022330784455774
1,17,5,800,0.021428497351173886,0.02,0.0,1.0704731770985545,0.4679957854267411,0.004840521851121107,0.015892524104783062
1,17,6,100,0.02060193811751337,0.02,0.0,1.028251787466572,0.45394293599704466,0.005019728001669836,0.018523399255687502
1,17,6,150,0.020621673177083116,0.02,0.0,1.0292131336862453,0.4729664097029866,0.004207501466659809,0.01801017035498191
1,17,6,200,0.02051422038112268,0.02,0.0,1.0220609317098188,0.45470444072272237,0.004808703260619312,0.017126532767040157
1,17,6,250,0.020657954506633876,0.02,0.0,1.0354772075335592,0.47592720625467305,0.004454982186981735,0.020669135391489978
1,17,6,300,0.02061407271921448,0.02,0.0,1.029397806924112,0.4580713977562762,0.004293094570263454,0.018024558346704425
1,17,6,350,0.020518507924723824,0.02,0.0,1.025691728803368,0.46666238687173156,0.0050504801574305005,0.018129846045229076
1,17,6,400,0.021097079508198002,0.02,0.0,1.0549606041752513,0.46781081426787685,0.0046714246102435835,0.017173189889867057
1,17,6,450,0.021459865973455068,0.02,0.0,1.0710576151879412,0.5049670894177521,0.00421031551240878,0.01644966780732912
1,17,6,500,0.021819844013510406,0.02,0.0,1.0914424951175152,0.5277977562815533,0.004646134620428153,0.018063113505252373
1,17,6,550,0.021931203353846702,0.02,0.0,1.096305661820228,0.5235521427844153,0.005774748074179585,0.020057511918154376
1,17,6,600,0.02184912933091465,0.02,0.0,1.0931420271500787,0.49802273348542647,0.005078872198012922,0.018228102530860348
1,17,6,650,0.022012576776892494,0.02,0.0,1.0991049316316228,0.4911701030637793,0.004381342668261633,0.01927529626841835
1,17,6,700,0.02273398777837949,0.02,0.0,1.137594609968741,0.48583396814910074,0.00504158926361806,0.019792829604629053
1,17,6,750,0.02282956421203693,0.02,0.0,1.1408919767166048,0.5212642277806994,0.005098877050618881,0.017494693251966658
1,17,6,800,0.022736980711627754,0.02,0.0,1.1372155310004763,0.5693910986709678,0.004459143086973189,0.019359501605845736
1,17,7,100,0.02009079210530531,0.02,0.0,1.004028146973942,0.5128698204712643,0.004233808236754323,0.01832262658927779
1,17,7,150,0.01946285930170864,0.02,0.0,0.9751750752888455,0.5290549883868855,0.00439202503156323,0.01838414080689064
1,17,7,200,0.019265390109955385,0.02,0.0,0.9662616498901728,0.570735461699218,0.004674959889964746,0.019378436457303784
1,17,7,250,0.01977996146930278,0.02,0.0,0.988824849792494,0.5970739166591491,0.0047994045078141225,0.021076378542564583
1,17,7,300,0.019821748080193158,0.02,0.0,0.9905735623389103,0.6139777824845133,0.004943630511000501,0.019056036415735746
1,17,7,350,0.01964179100996872,0.02,0.0,0.9804044037023291,0.6070852677168285,0.0049815811858318826,0.016059585159777505
1,17,7,400,0.01977367155480449,0.02,0.0,0.989391506532002,0.6052146163486065,0.004264312098766103,0.018704616509725186
1,17,7,450,0.01996410469576213,0.02,0.0,0.9995943749078624,0.6160582125680063,0.005510201521808609,0.01741097892727325
1,17,7,500,0.019709381408382274,0.02,0.0,0.982784057812312,0.6235894176973317,0.004510064513745239,0.020148018974474616
1,17,7,550,0.019662401434565418,0.02,0.0,0.9839106196461415,0.6425573195364922,0.004598404570421189,0.0185658995431145
1,17,7,600,0.020113137073641284,0.02,0.0,1.00351441195713,0.6124810582184907,0.003903472639880983,0.01579399353376445
1,17,7,650,0.020507321908380872,0.02,0.0,1.0245354563449147,0.6010860225788975,0.004374511962043265,0.018172376444664802
1,17,7,700,0.020807178802701547,0.02,0.0,1.0395695037813688,0.6157319688212395,0.005107247374889379,0.022599924376331192
1,17,7,750,0.020614105392260506,0.02,0.0,1.03036842165096,0.6406291891334296,0.004596929145840682,0.02148976202484188
1,17,7,800,0.020397939312212107,0.02,0.0,1.0189070380428293,0.6391566703706366,0.004698347175130945,0.01726933582710609
1,17,8,100,0.02070283251774337,0.02,0.0,1.0351611848961653,0.5194381955229955,0.00582769213679414,0.02004502964962016
1,17,8,150,0.02065194349601009,0.02,0.0,1.0337116988515072,0.5221835872267615,0.006081420456209217,0.01904175530063233
1,17,8,200,0.020848012391852334,0.02,0.0,1.0446252238760299,0.520090839570632,0.004453733691232632,0.01993912447301058
1,17,8,250,0.020730501138824166,0.02,0.0,1.037542567836972,0.5184201780887708,0.0054972352949540105,0.01925523975904129
1,17,8,300,0.020536392939777243,0.02,0.0,1.0267344784374879,0.46094696330966645,0.005169823153980496,0.019780843742368014
1,17,8,350,0.020631850399562356,0.02,0.0,1.0299991843837024,0.5141563676069331,0.005356058155283308,0.01769544870509976
1,17,8,400,0.02099574981214046,0.02,0.0,1.049445204161711,0.5233856026310909,0.004899308857396816,0.018241885194436314
1,17,8,450,0.020774359533664764,0.02,0.0,1.036017185945185,0.5466266401029474,0.004802865499139611,0.021966278021772315
